Út,9,10;5,"Sociologie a sociální psychologie (13,39)",Cvi?ení,Q35,Abramuszkinová Pavlíková Eva
Út,15,16;5,Sv?tový jazyk - N?m?ina 2 (26),Cvi?ení,Q01.84,Je?ábková Šárka
?t,17,18;5,Aplika?ní programové vybavení (24),Cvi?ení,Q09,Juránek Luboš
St,9,10;5,Finan?ní právo,P?ednáška,Q33,Jur?ík Radek
St,13,14;5,Správní právo hmotné,P?ednáška,Q33,Jur?ík Radek
St,15,16;5,Správní právo hmotné (11),Cvi?ení,Q33,Jur?ík Radek
Út,7,7;5,"Makroekonomie I (26,28)",Cvi?ení,Q32,Kajurová Veronika
Út,8,8;5,"Makroekonomie I (26,34)",Cvi?ení,Q32,Kajurová Veronika
Út,9,9;5,Makroekonomie I (26),Cvi?ení,Q32,Kajurová Veronika
Út,10,10;5,Makroekonomie I (26),Cvi?ení,Q32,Kajurová Veronika
Út,13,14;5,Makroekonomie II (26),Cvi?ení,Q35,Kajurová Veronika
St,7,8;5,Makroekonomie II,Cvi?ení,Q41,Kajurová Veronika
St,9,10;5,Makroekonomie II,Cvi?ení,Q41,Kajurová Veronika
Pá,9,10;5,Makroekonomie II (79),Cvi?ení,Q32,Kajurová Veronika
Pá,11,12;5,Makroekonomie II (79),Cvi?ení,Q32,Kajurová Veronika
Út,13,14;5,"Mezinárodní finance (26,40)",P?ednáška,Q15,Kapounek Svatopluk
Út,17,18;5,Mezinárodní investi?ní management v AJ (26),P?ednáška,Q42,Kapounek Svatopluk
?t,11,12;5,Bankovnictví I,P?ednáška,Q02,Kašparovská Vlasta
Po,15,16;5,Základy práva I (11),Cvi?ení,Q35,Kelblová Hana
Po,15,16;5,"Základy práva I (1,13)",Cvi?ení,Q35,Kelblová Hana
Út,9,10;5,"Základy práva I (13,39)",P?ednáška,Q01,Kelblová Hana
Út,16,18;5,Právo informa?ních systém? (26),P?ednáška,Q43,Kelblová Hana
St,15,16;5,Právo informa?ních systém? (13),Cvi?ení,Q32,Kelblová Hana
St,15,16;5,Právo informa?ních systém? (11),Cvi?ení,Q32,Kelblová Hana
?t,7,8;5,Ob?anské a rodinné právo,P?ednáška,Q33,Kelblová Hana
?t,9,10;5,Ob?anské a rodinné právo (11),Cvi?ení,Q33,Kelblová Hana
?t,9,10;5,"Ob?anské a rodinné právo (13,21)",Cvi?ení,Q33,Kelblová Hana
Po,15,16;5,Obchodní jazyk - angli?tina (1),Cvi?ení,Q46,Klapilová Jana
Út,9,10;5,Obchodní jazyk - angli?tina (26),Cvi?ení,Q46,Klapilová Jana
Út,11,12;5,Obchodní jazyk - angli?tina (26),Cvi?ení,Q46,Klapilová Jana
Pá,9,10;5,Obchodní jazyk - angli?tina (79),Cvi?ení,Q46,Klapilová Jana
Pá,11,12;5,Obchodní jazyk - angli?tina (79),Cvi?ení,Q46,Klapilová Jana
?t,7,8;5,Informa?ní systémy finan?ních institucí (11),Cvi?ení,Q06,Klegová Jaroslava
?t,7,8;5,Informa?ní systémy finan?ních institucí (13),Cvi?ení,Q06,Klegová Jaroslava
?t,15,16;5,Informa?ní systémy finan?ních institucí (13),Cvi?ení,Q06,Klegová Jaroslava
Út,17,18;5,Základy elektrotechniky (26),P?ednáška,Q16,Klein Richard
Po,17,18;5,"Opera?ní systémy (1,6)",P?ednáška,Q03,Klimeš Cyril
Po,11,12;5,Sv?tový jazyk - Špan?lština 2 (1),Cvi?ení,Q01.84,Kocmánková Markéta
St,13,14;5,Sv?tový jazyk - Špan?lština 2,Cvi?ení,Q01.84,Kocmánková Markéta
?t,15,16;5,Opera?ní výzkum,Cvi?ení,Q34,Kolman Pavel
?t,17,18;5,Opera?ní výzkum,Cvi?ení,Q34,Kolman Pavel
Pá,9,10;5,Opera?ní výzkum v AJ (79),P?ednáška,Q34,Kolman Pavel
Pá,11,12;5,Opera?ní výzkum v AJ (79),Cvi?ení,Q34,Kolman Pavel
Po,11,12;5,"Softwarové inženýrství II (10,11)",P?ednáška,Q16,Kolomazník Jan
Po,13,14;5,"Praxe vývojových technik Kybernetika (1,24)",Cvi?ení,Q11,Kolomazník Jan
Út,8,10;5,Softwarové inženýrství II (26),Cvi?ení,Q04,Kolomazník Jan
St,15,15;5,Paralelní programování,P?ednáška,Q05,Kolomazník Jan
St,16,17;5,Paralelní programování,Cvi?ení,Q05,Kolomazník Jan
?t,17,18;5,Teorie graf? (11),Cvi?ení,Q07,Kolomazník Jan
?t,17,18;5,Teorie graf? (13),Cvi?ení,Q07,Kolomazník Jan
St,13,14;5,Matematika II,Cvi?ení,Q46,Konderla Tomáš
?t,9,10;5,Matematika II,Cvi?ení,Q44,Konderla Tomáš
?t,11,12;5,Matematika II,Cvi?ení,Q44,Konderla Tomáš
Po,11,12;5,"Mezinárodní finance (1,22)",Cvi?ení,Q34,Koráb Petr
Po,15,16;5,"Mezinárodní finance (1,22)",Cvi?ení,Q34,Koráb Petr
Po,13,14;5,Vývoj ekonomického myšlení (1),P?ednáška,Q01,Kouba Lud?k
Po,15,16;5,Vývoj ekonomického myšlení v AJ (1),P?ednáška,Q45,Kouba Lud?k
Po,17,17;5,Vývoj ekonomického myšlení v AJ (1),Cvi?ení,Q45,Kouba Lud?k
Út,11,12;5,"Vývoj ekonomického myšlení (13,21,39)",Cvi?ení,Q48,Kouba Lud?k
Út,11,12;5,"Vývoj ekonomického myšlení (11,36)",Cvi?ení,Q48,Kouba Lud?k
St,11,12;5,"Vývoj ekonomického myšlení (11,21)",Cvi?ení,Q32,Kouba Lud?k
St,13,14;5,"Makroekonomie I (9,56,57)",P?ednáška,Q01,Kouba Lud?k
?t,9,10;5,Vývoj sv?tového hospodá?ství (57),P?ednáška,Q48,Kouba Lud?k
Út,15,16;5,M??icí systémy II (26),P?ednáška,Q17,Koudelka Petr
Út,13,16;5,"Seminá? ?ízení podniku (26,50)",Cvi?ení,Q27,Kožíšek Radovan
?t,9,10;5,Sociologie a sociální psychologie (13),Cvi?ení,Q35,Králíková Veronika
?t,9,10;5,Sociologie a sociální psychologie (11),Cvi?ení,Q35,Králíková Veronika
Út,7,8;5,Finan?ní ú?etnictví II se zam??ením na zem? V4 (26),Cvi?ení,Q28,Krchnivá Kate?ina
Út,9,10;5,Internacionalizace podnik? (26),P?ednáška,Q13,Kubí?ková Lea
?t,9,10;5,?ízení dodavatelsko-odb?ratelských vztah? (11),Cvi?ení,Q13,Kubí?ková Lea
?t,9,10;5,?ízení dodavatelsko-odb?ratelských vztah? (13),Cvi?ení,Q13,Kubí?ková Lea
?t,11,12;5,?ízení dodavatelsko-odb?ratelských vztah?,P?ednáška,Q03,Kubí?ková Lea
Po,11,12;5,"Opera?ní management (1,13)",Cvi?ení,Q14,Ku?erová Renata
Po,11,12;5,Opera?ní management (11),Cvi?ení,Q14,Ku?erová Renata
Po,15,16;5,Opera?ní management (11),Cvi?ení,Q14,Ku?erová Renata
?t,13,14;5,Spole?enská odpov?dnost firem (13),Cvi?ení,Q45,Ku?erová Renata
?t,13,14;5,Spole?enská odpov?dnost firem (11),Cvi?ení,Q45,Ku?erová Renata
St,11,12;5,Ve?ejné finance II (58),P?ednáška,Q03,Kuku?ková So?a
St,13,14;5,"Ve?ejné finance II (11,66)",Cvi?ení,Q38,Kuku?ková So?a
St,13,14;5,"Ve?ejné finance II (13,67)",Cvi?ení,Q38,Kuku?ková So?a
?t,11,12;5,"Ve?ejné finance II (13,66)",Cvi?ení,Q38,Kuku?ková So?a
Po,11,12;5,Opera?ní systémy (1),Cvi?ení,Q47,Kunderová Ludmila
Po,13,14;5,Opera?ní systémy (1),Cvi?ení,Q47,Kunderová Ludmila
Po,15,16;5,"Inovace pro informatiky (1,7)",P?ednáška,Q16,Kunderová Ludmila
?t,15,16;5,Manažerská psychologie (11),Cvi?ení,Q42,Kvapilová Bartošová Michaela
?t,15,16;5,Manažerská psychologie (13),Cvi?ení,Q42,Kvapilová Bartošová Michaela
Út,13,14;5,Evropské hospodá?ské právo v AJ (26),P?ednáška,Q02,Kyncl Libor
St,8,8;5,Evropské hospodá?ské právo v AJ,Cvi?ení,Q25,Kyncl Libor
St,9,10;5,Evropské hospodá?ské právo v AJ,P?ednáška,Q25,Kyncl Libor
St,15,16;5,Mezinárodní obchodní právo v AJ,P?ednáška,Q23,Kyncl Libor
St,17,17;5,Mezinárodní obchodní právo v AJ,Cvi?ení,Q23,Kyncl Libor
Po,9,10;5,Obchodní jazyk - angli?tina (1),Cvi?ení,Q01.84,Lahodová Marie
Po,11,12;5,Obchodní jazyk - angli?tina (1),Cvi?ení,Q44,Lahodová Marie
Po,13,14;5,Obchodní jazyk - angli?tina (1),Cvi?ení,Q46,Lahodová Marie
St,9,10;5,Obchodní jazyk - angli?tina,Cvi?ení,Q46,Lahodová Marie
St,11,12;5,Obchodní jazyk - angli?tina,Cvi?ení,Q46,Lahodová Marie
Po,9,10;5,"Mobilní aplikace v AJ (1,16)",P?ednáška,Q12,Landa Jaromír
Po,11,12;5,"Mobilní aplikace v AJ (1,16)",Cvi?ení,Q12,Landa Jaromír
Po,13,14;5,"Výpo?etní technika a algoritmizace I v AJ (11,16)",P?ednáška,Q15,Landa Jaromír
Út,11,12;5,"Mobilní aplikace (26,49)",Cvi?ení,Q12,Landa Jaromír
St,7,8;5,Mobilní aplikace (49),Cvi?ení,Q12,Landa Jaromír
St,9,10;5,Výpo?etní technika a algoritmizace I v AJ,Cvi?ení,Q24,Landa Jaromír
St,11,12;5,Animace a geoprostor,P?ednáška,Q15,Landa Jaromír
?t,7,8;5,Mobilní aplikace (49),P?ednáška,Q15,Landa Jaromír
?t,11,12;5,Animace a geoprostor,Cvi?ení,Q07,Landa Jaromír
Út,17,18;5,"Bankovnictví I (11,36)",Cvi?ení,Q31,Lašt?vková Jana
Út,17,18;5,"Bankovnictví I (13,39)",Cvi?ení,Q31,Lašt?vková Jana
St,13,14;5,Sv?tový jazyk - Francouzština 2 v AJ,Cvi?ení,Q25,Lazarová Anna
Po,11,12;5,Makroekonomická analýza (1),Cvi?ení,Q26,Litzman Marek
Po,15,16;5,Makroekonomie II (1),Cvi?ení,Q32,Litzman Marek
Po,17,18;5,Makroekonomická analýza (1),Cvi?ení,Q26,Litzman Marek
Po,17,18;5,"Makroekonomie II (1,21)",Cvi?ení,Q32,Litzman Marek
Út,9,10;5,Makroekonomie II (26),Cvi?ení,Q31,Litzman Marek
Út,17,18;5,Makroekonomická analýza (26),P?ednáška,Q15,Litzman Marek
St,11,12;5,Makroekonomie II,Cvi?ení,Q41,Litzman Marek
Út,17,18;5,"Projektový management (26,33)",P?ednáška,Q02,Lörinczy Markéta
Pá,9,10;5,"?ízení kvality a inovací (79,85)",P?ednáška,Q23,Lörinczy Markéta
Pá,11,12;5,"?ízení kvality a inovací (11,79,85)",Cvi?ení,Q45,Lörinczy Markéta
Pá,11,12;5,"?ízení kvality a inovací (13,85)",Cvi?ení,Q45,Lörinczy Markéta
Pá,13,14;5,"Projektový management v AJ (79,83)",P?ednáška,Q23,Lörinczy Markéta
Pá,15,15;5,"Projektový management v AJ (79,83)",Cvi?ení,Q23,Lörinczy Markéta
Út,11,12;5,Aplika?ní programové vybavení (26),P?ednáška,Q16,Lýsek Ji?í
St,11,12;5,Webové aplikace (68),Cvi?ení,Q07,Lýsek Ji?í
St,17,18;5,Webové aplikace (2),P?ednáška,Q16,Lýsek Ji?í
?t,13,14;5,Webové aplikace (68),Cvi?ení,Q07,Lýsek Ji?í
?t,15,16;5,Aplika?ní programové vybavení,Cvi?ení,Q09,Lýsek Ji?í
Út,13,14;5,"Vývoj ekonomického myšlení (11,36)",Cvi?ení,Q48,Machay Martin
Út,13,14;5,"Vývoj ekonomického myšlení (13,39)",Cvi?ení,Q48,Machay Martin
St,17,17;5,Ekonomický diskuzní kroužek (55),Cvi?ení,Q5.35,Machay Martin
St,17,17;5,Ekonomický diskuzní kroužek (55),Cvi?ení,Q5.35,Machay Martin
?t,13,13;5,Makroekonomie I,Cvi?ení,Q22,Machay Martin
?t,14,14;5,Makroekonomie I (76),Cvi?ení,Q22,Machay Martin
?t,16,16;5,Makroekonomie I (76),Cvi?ení,Q22,Machay Martin
?t,17,17;5,Makroekonomie I (76),Cvi?ení,Q22,Machay Martin
?t,18,18;5,Makroekonomie I (74),Cvi?ení,Q22,Machay Martin
Pá,7,8;5,"Vývoj ekonomického myšlení (11,79)",Cvi?ení,Q44,Machay Martin
Pá,7,8;5,Vývoj ekonomického myšlení (13),Cvi?ení,Q44,Machay Martin
Pá,9,10;5,Vývoj ekonomického myšlení (13),Cvi?ení,Q44,Machay Martin
Pá,9,10;5,"Vývoj ekonomického myšlení (11,79)",Cvi?ení,Q44,Machay Martin
Po,9,9;5,Makroekonomie I (1),Cvi?ení,Q32,Mádr Michal
Po,10,10;5,Makroekonomie I (1),Cvi?ení,Q32,Mádr Michal
Po,13,13;5,Makroekonomie I (1),Cvi?ení,Q32,Mádr Michal
Po,14,14;5,Makroekonomie I (1),Cvi?ení,Q32,Mádr Michal
Út,15,16;5,"Vývoj sv?tového hospodá?ství (11,36)",Cvi?ení,Q48,Mádr Michal
St,9,9;5,Makroekonomie I,Cvi?ení,Q22,Mádr Michal
St,10,10;5,Makroekonomie I,Cvi?ení,Q22,Mádr Michal
St,15,15;5,Makroekonomie I,Cvi?ení,Q22,Mádr Michal
St,16,16;5,Makroekonomie I,Cvi?ení,Q22,Mádr Michal
St,7,8;5,Finan?ní analýza podniku (11),Cvi?ení,Q48,Masa?ová Andrea
St,7,8;5,Finan?ní analýza podniku (13),Cvi?ení,Q48,Masa?ová Andrea
St,9,10;5,Podnikové finance,Cvi?ení,Q13,Masa?ová Andrea
?t,9,10;5,"Finan?ní analýza podniku (13,21)",Cvi?ení,Q32,Masa?ová Andrea
?t,15,16;5,Podnikové finance,Cvi?ení,Q46,Masa?ová Andrea
Pá,7,8;5,"Podnikové finance (21,79)",Cvi?ení,Q42,Masa?ová Andrea
Pá,9,10;5,Podnikové finance (79),Cvi?ení,Q42,Masa?ová Andrea
Pá,11,12;5,"Podnikové finance (79,91)",Cvi?ení,Q42,Masa?ová Andrea
Po,15,16;5,Evropské hospodá?ské právo v AJ (11),Cvi?ení,Q33,Mat?jková Jitka
Po,15,16;5,"Evropské hospodá?ské právo v AJ (1,13)",Cvi?ení,Q33,Mat?jková Jitka
Po,17,18;5,"Evropské hospodá?ské právo v AJ (1,13)",Cvi?ení,Q35,Mat?jková Jitka
Po,17,18;5,Evropské hospodá?ské právo v AJ (11),Cvi?ení,Q35,Mat?jková Jitka
Út,9,10;5,Obchodní právo v AJ (26),P?ednáška,Q23,Mat?jková Jitka
St,11,11;5,Obchodní právo v AJ,Cvi?ení,Q23,Mat?jková Jitka
?t,17,18;5,"Evropské hospodá?ské právo v AJ (11,21)",Cvi?ení,Q35,Mat?jková Jitka
?t,17,18;5,"Evropské hospodá?ské právo v AJ (13,21)",Cvi?ení,Q35,Mat?jková Jitka
St,15,16;5,Výpo?etní technika a algoritmizace II,Cvi?ení,Q08,Matiášová And?la
St,17,18;5,Výpo?etní technika a algoritmizace II,Cvi?ení,Q08,Matiášová And?la
?t,7,8;5,Výpo?etní technika a algoritmizace II,Cvi?ení,Q09,Matiášová And?la
Po,9,9;5,Marketing I (1),Cvi?ení,Q28,Melichar Ond?ej
Po,10,10;5,Marketing I (1),Cvi?ení,Q28,Melichar Ond?ej
St,15,15;5,Propagace a média,Cvi?ení,Q13,Melichar Ond?ej
St,16,16;5,Propagace a média,Cvi?ení,Q13,Melichar Ond?ej
?t,9,9;5,Marketing I,Cvi?ení,Q28,Melichar Ond?ej
?t,10,10;5,Marketing I,Cvi?ení,Q28,Melichar Ond?ej
?t,11,11;5,Marketing I,Cvi?ení,Q28,Melichar Ond?ej
?t,12,12;5,Marketing I,Cvi?ení,Q28,Melichar Ond?ej
Pá,11,11;5,Propagace a média (79),Cvi?ení,Q13,Melichar Ond?ej
Pá,12,12;5,Propagace a média (79),Cvi?ení,Q13,Melichar Ond?ej
Po,9,9;5,Podniková ekonomika I (1),Cvi?ení,Q41,Melicharová Alena
Po,10,10;5,Podniková ekonomika I (1),Cvi?ení,Q41,Melicharová Alena
Út,13,13;5,Podniková ekonomika I (26),Cvi?ení,Q32,Melicharová Alena
Út,14,14;5,Podniková ekonomika I (26),Cvi?ení,Q32,Melicharová Alena
Út,15,16;5,Podniková ekonomika I (26),P?ednáška,Q02,Melicharová Alena
Po,8,9;5,Pracovní právo (1),P?ednáška,Q35,Mervartová Jana
Po,10,10;5,Pracovní právo (1),Cvi?ení,Q35,Mervartová Jana
Po,15,16;5,Matematika II v AJ (1),P?ednáška,Q25,Mikulášek Karel
Po,17,18;5,Matematika II v AJ (1),Cvi?ení,Q25,Mikulášek Karel
Út,15,16;5,Matematika I v AJ (26),P?ednáška,Q25,Mikulášek Karel
Út,17,18;5,Matematika I v AJ (26),Cvi?ení,Q25,Mikulášek Karel
Po,8,8;5,Elektronický marketing (1),Cvi?ení,Q27,Mokrý Stanislav
Po,9,9;5,Elektronický marketing (1),Cvi?ení,Q27,Mokrý Stanislav
Po,10,10;5,Elektronický marketing (1),Cvi?ení,Q27,Mokrý Stanislav
St,13,14;5,Geografie cestovního ruchu,Cvi?ení,Q27,Mokrý Stanislav
St,17,18;5,Elektronický marketing,P?ednáška,Q02,Mokrý Stanislav
?t,15,16;5,Geografie cestovního ruchu,Cvi?ení,Q27,Mokrý Stanislav
?t,17,18;5,Geografie cestovního ruchu,Cvi?ení,Q27,Mokrý Stanislav
Pá,11,11;5,"Elektronický marketing (21,79)",Cvi?ení,Q27,Mokrý Stanislav
Pá,12,12;5,"Elektronický marketing (21,79)",Cvi?ení,Q27,Mokrý Stanislav
Út,11,12;5,"Internacionalizace podnik? (11,36)",Cvi?ení,Q27,Montenero Vincent
Út,11,12;5,"Internacionalizace podnik? (13,39)",Cvi?ení,Q27,Montenero Vincent
St,15,16;5,Sociologie a sociální psychologie v AJ (60),P?ednáška,Q45,Montenero Vincent
St,17,17;5,Sociologie a sociální psychologie v AJ (65),Cvi?ení,Q45,Montenero Vincent
Pá,7,9;5,"Algoritmizace (79,80)",P?ednáška,Q15,Moty?ka Arnošt
Pá,10,11;5,"Algoritmizace (79,80,88)",Cvi?ení,Q15,Moty?ka Arnošt
Út,13,14;5,"Sociální a ekonomické aplikace GIS (26,51)",Cvi?ení,Q24,Muro? Mikuláš
St,11,12;5,Základy objektového návrhu,Cvi?ení,Q08,Muro? Mikuláš
Út,15,15;5,Makroekonomie I (26),Cvi?ení,Q32,Náplava Radek
Út,16,16;5,Makroekonomie I (26),Cvi?ení,Q32,Náplava Radek
St,11,11;5,Makroekonomie I,Cvi?ení,Q22,Náplava Radek
St,12,12;5,Makroekonomie I,Cvi?ení,Q22,Náplava Radek
?t,12,12;5,Makroekonomie I,Cvi?ení,Q32,Náplava Radek
?t,15,15;5,Makroekonomie I,Cvi?ení,Q22,Náplava Radek
St,8,8;5,Elektronický marketing,Cvi?ení,Q27,Ne?as Igor
St,9,9;5,Elektronický marketing,Cvi?ení,Q27,Ne?as Igor
St,10,10;5,Elektronický marketing,Cvi?ení,Q27,Ne?as Igor
Po,13,14;5,"Základy elektrotechniky (1,25)",Cvi?ení,Q01.39,Nesvadba Jaroslav
Po,15,16;5,Základy elektrotechniky (1),Cvi?ení,Q01.39,Nesvadba Jaroslav
Po,13,14;5,Sv?tový jazyk - Francouzština 2 (1),Cvi?ení,Q01.84,Novotná Miroslava
Po,15,16;5,Sv?tový jazyk - Francouzština 2 (1),Cvi?ení,Q01.84,Novotná Miroslava
?t,13,14;5,Finan?ní management v AJ (11),Cvi?ení,Q23,Olbrecht Vojt?ch
Po,9,10;5,Um?lá inteligence I (1),Cvi?ení,Q05,Ondroušek Vít
Út,7,8;5,Um?lá inteligence I (26),Cvi?ení,Q05,Ondroušek Vít
St,9,10;5,Teorie graf?,P?ednáška,Q16,Ondroušek Vít
St,13,14;5,Um?lá inteligence I,Cvi?ení,Q05,Ondroušek Vít
Út,13,15;5,"Ú?etnictví a zdan?ní neziskových organizací (26,41)",P?ednáška,Q33,Otavová Milena
?t,15,18;5,Ú?etnictví a dan? (41),P?ednáška,Q33,Otavová Milena
Út,8,10;5,Nep?ímé dan? (26),Cvi?ení,Q16,Pant??ek Igor
Út,13,15;5,Nep?ímé dan? (26),Cvi?ení,Q22,Pant??ek Igor
?t,13,14;5,Nep?ímé dan? (4),P?ednáška,Q03,Pant??ek Igor
Út,13,14;5,Po?íta?ové sít? I (26),Cvi?ení,Q01.48,Passinger Ji?í
St,15,16;5,Po?íta?ové sít? I,Cvi?ení,Q01.48,Passinger Ji?í
St,7,8;5,Cestovní ruch v AJ,P?ednáška,Q23,Peruthová Astrida
?t,13,14;5,Cestovní ruch v AJ (13),Cvi?ení,Q32,Peruthová Astrida
Út,9,10;5,"Angli?tina 2, EI (26)",Cvi?ení,Q01.84,Pirogová Anna
Po,13,14;5,"Kancelá?ské aplikace v AJ (1,4)",P?ednáška,Q23,P?ichystal Jan
Út,7,8;5,"Opera?ní systémy (21,26)",Cvi?ení,Q47,P?ichystal Jan
Út,15,16;5,"Informatika pro ekonomy I v AJ (15,26,44)",Cvi?ení,Q24,P?ichystal Jan
St,11,12;5,"Informatika pro ekonomy I v AJ (15,44)",Cvi?ení,Q24,P?ichystal Jan
?t,9,10;5,Opera?ní systémy,Cvi?ení,Q47,P?ichystal Jan
?t,13,14;5,Opera?ní systémy,Cvi?ení,Q47,P?ichystal Jan
?t,15,16;5,IS/ICT v AJ (15),Cvi?ení,Q24,P?ichystal Jan
Pá,9,10;5,Kroužek textminingové aplikace (79),Cvi?ení,Q47,P?ichystal Jan
Út,7,9;5,Informa?ní systémy (projektování) (26),Cvi?ení,Q06,Priš?áková Zuzana
Út,15,17;5,Informa?ní systémy (projektování) (26),Cvi?ení,Q06,Priš?áková Zuzana
St,17,18;5,Excel (4),Cvi?ení,Q07,Priš?áková Zuzana
St,17,18;5,Informatika pro ekonomy I (9),Cvi?ení,Q07,Priš?áková Zuzana
Po,13,14;5,Pokro?ilá uživatelská rozhraní (1),Cvi?ení,Q12,Procházka David
Út,13,14;5,Pokro?ilá uživatelská rozhraní (26),Cvi?ení,Q12,Procházka David
Út,17,18;5,Pokro?ilá uživatelská rozhraní (26),Cvi?ení,Q12,Procházka David
